"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","All Occurrence Behavior Modifier 1","All Occurrence Behavior Modifier 2","All Occurrence Behavior Modifier 3","All Occurrence Behavior Social Modifier","All Occurrence Comment","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 5 Social Modifier","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:06:46","2019-06-08","11:06:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","10","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:06:46","2019-06-08","11:06:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","10","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:07:46","2019-06-08","11:07:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","11","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:07:46","2019-06-08","11:07:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","11","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:08:46","2019-06-08","11:08:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","12","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:08:46","2019-06-08","11:08:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","12","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:09:46","2019-06-08","11:09:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","13","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:09:46","2019-06-08","11:09:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","13","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:10:46","2019-06-08","11:10:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","14","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:10:46","2019-06-08","11:10:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","14","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:11:46","2019-06-08","11:11:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","15","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"986","Maned Wolf","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-08 10:56:46","2019-06-08 11:11:46","2019-06-08 11:11:46","2019-06-08","11:11:46","2019","6","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","15","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:12:42","2019-06-16","12:12:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","1","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:12:42","2019-06-16","12:12:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","1","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:13:42","2019-06-16","12:13:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","2","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:13:42","2019-06-16","12:13:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","2","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:14:42","2019-06-16","12:14:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","3","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:14:42","2019-06-16","12:14:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","3","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:15:42","2019-06-16","12:15:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","4","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:15:42","2019-06-16","12:15:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","4","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:16:42","2019-06-16","12:16:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","5","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:16:42","2019-06-16","12:16:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","5","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:17:42","2019-06-16","12:17:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","6","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:17:42","2019-06-16","12:17:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","6","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:18:42","2019-06-16","12:18:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","7","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:18:42","2019-06-16","12:18:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","7","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:19:42","2019-06-16","12:19:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","8","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:19:42","2019-06-16","12:19:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","8","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:20:42","2019-06-16","12:20:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","9","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:20:42","2019-06-16","12:20:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","9","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:21:42","2019-06-16","12:21:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","10","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:21:42","2019-06-16","12:21:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","10","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:22:42","2019-06-16","12:22:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","11","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:22:42","2019-06-16","12:22:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","11","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:23:42","2019-06-16","12:23:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","12","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:23:42","2019-06-16","12:23:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","12","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:24:42","2019-06-16","12:24:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:24:42","2019-06-16","12:24:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","13","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:25:42","2019-06-16","12:25:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","14","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:25:42","2019-06-16","12:25:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","14","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:26:42","2019-06-16","12:26:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","15","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"824","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-16 12:11:42","2019-06-16 12:26:42","2019-06-16 12:26:42","2019-06-16","12:26:42","2019","6","12","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","15","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:46:55","2019-07-15","13:46:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","1","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:46:55","2019-07-15","13:46:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","1","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:47:55","2019-07-15","13:47:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","2","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:47:55","2019-07-15","13:47:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","2","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:48:55","2019-07-15","13:48:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","3","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:48:55","2019-07-15","13:48:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","3","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:49:55","2019-07-15","13:49:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","4","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:49:55","2019-07-15","13:49:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","4","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:50:55","2019-07-15","13:50:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","5","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:50:55","2019-07-15","13:50:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","5","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:51:55","2019-07-15","13:51:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","6","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:51:55","2019-07-15","13:51:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","6","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:52:55","2019-07-15","13:52:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","7","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:52:55","2019-07-15","13:52:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","7","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:53:55","2019-07-15","13:53:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","8","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:53:55","2019-07-15","13:53:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","8","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:54:55","2019-07-15","13:54:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","9","","","","","","","","","","","","","Maintenance","Grooming","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:54:55","2019-07-15","13:54:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","9","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:55:55","2019-07-15","13:55:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","10","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:55:55","2019-07-15","13:55:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","10","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:56:55","2019-07-15","13:56:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","11","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:56:55","2019-07-15","13:56:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","11","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:57:55","2019-07-15","13:57:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","12","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:57:55","2019-07-15","13:57:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","12","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:58:55","2019-07-15","13:58:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:58:55","2019-07-15","13:58:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","13","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:59:55","2019-07-15","13:59:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 13:59:55","2019-07-15","13:59:55","2019","7","13","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","14","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 14:00:55","2019-07-15","14:00:55","2019","7","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","15","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"1120","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-15 13:45:55","2019-07-15 14:00:55","2019-07-15 14:00:55","2019-07-15","14:00:55","2019","7","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","15","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"959","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-23 14:40:00","2019-07-23 14:55:00","2019-07-23 14:41:00","2019-07-23","14:41:00","2019","7","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","1","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"959","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-23 14:40:00","2019-07-23 14:55:00","2019-07-23 14:41:00","2019-07-23","14:41:00","2019","7","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","1","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"959","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-23 14:40:00","2019-07-23 14:55:00","2019-07-23 14:42:00","2019-07-23","14:42:00","2019","7","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","2","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"959","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-23 14:40:00","2019-07-23 14:55:00","2019-07-23 14:42:00","2019-07-23","14:42:00","2019","7","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","2","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"959","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-23 14:40:00","2019-07-23 14:55:00","2019-07-23 14:43:00","2019-07-23","14:43:00","2019","7","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","3","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"959","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-23 14:40:00","2019-07-23 14:55:00","2019-07-23 14:43:00","2019-07-23","14:43:00","2019","7","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","3","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"959","Maned Wolf","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-23 14:40:00","2019-07-23 14:55:00","2019-07-23 14:44:00","2019-07-23","14:44:00","2019","7","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","4","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
