"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 4 Social Modifier","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 5 Social Modifier","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:10:15","2019-09-05","14:10:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","6","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:10:15","2019-09-05","14:10:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","6","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:11:15","2019-09-05","14:11:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","7","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:11:15","2019-09-05","14:11:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","7","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:12:15","2019-09-05","14:12:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","8","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:12:15","2019-09-05","14:12:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","8","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:13:15","2019-09-05","14:13:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","9","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:13:15","2019-09-05","14:13:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:14:15","2019-09-05","14:14:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","10","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:14:15","2019-09-05","14:14:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","10","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:15:15","2019-09-05","14:15:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","11","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:15:15","2019-09-05","14:15:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","11","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:16:15","2019-09-05","14:16:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","12","Inactive","Ruminating","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:16:15","2019-09-05","14:16:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","12","","","","","Social","Sniff","Cleo","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:17:15","2019-09-05","14:17:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","13","","","","","","","","","","","","","","Maintenance","Grooming","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:17:15","2019-09-05","14:17:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","13","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:18:15","2019-09-05","14:18:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","14","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:18:15","2019-09-05","14:18:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","14","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:19:15","2019-09-05","14:19:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","15","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"1286","Camels","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-05 14:04:15","2019-09-05 14:19:15","2019-09-05 14:19:15","2019-09-05","14:19:15","2019","9","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","15","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:19:19","2019-09-06","09:19:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","1","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:20:19","2019-09-06","09:20:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:21:19","2019-09-06","09:21:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","3","","","","","","","","","","","","","","Maintenance","Rubbing","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:22:19","2019-09-06","09:22:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","4","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:23:19","2019-09-06","09:23:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","5","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:24:19","2019-09-06","09:24:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","6","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:25:19","2019-09-06","09:25:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","7","","","","","","","","","","","","","","Maintenance","Grooming","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:26:19","2019-09-06","09:26:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","8","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:27:19","2019-09-06","09:27:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:28:19","2019-09-06","09:28:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","10","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:29:19","2019-09-06","09:29:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","11","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:30:19","2019-09-06","09:30:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","12","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:31:19","2019-09-06","09:31:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","13","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:32:19","2019-09-06","09:32:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","14","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1366","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-06 09:18:19","2019-09-06 09:33:19","2019-09-06 09:33:19","2019-09-06","09:33:19","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","15","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:19:32","2019-09-06","09:19:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","1","Inactive","Resting","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:20:32","2019-09-06","09:20:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","2","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:21:32","2019-09-06","09:21:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","3","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:22:32","2019-09-06","09:22:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","4","Inactive","Alert","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:23:32","2019-09-06","09:23:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","5","","","","","","","","","","","","","","Maintenance","Dust Bath","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:24:32","2019-09-06","09:24:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","6","","","Locomotion","Walking","","","","","","","","","","Maintenance","Dust Bath","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:25:32","2019-09-06","09:25:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","7","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:26:32","2019-09-06","09:26:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","8","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:27:32","2019-09-06","09:27:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","9","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:28:32","2019-09-06","09:28:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","10","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:29:32","2019-09-06","09:29:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","11","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:30:32","2019-09-06","09:30:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","12","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:31:32","2019-09-06","09:31:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","2019-09-06 09:32:32","2019-09-06","09:32:32","2019","9","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","","","","","","","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","15","","","","","","","","","","","","","","","","","","","","","","",""
"1321","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 09:18:32","2019-09-06 09:33:32","","","","","","","Cleo,Presley","15.00","","600x600","","Interval","Presley","","15","","","","","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:33:09","2019-09-06","11:33:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","1","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:33:09","2019-09-06","11:33:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","1","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:34:09","2019-09-06","11:34:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","2","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:34:09","2019-09-06","11:34:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","2","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:35:09","2019-09-06","11:35:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","3","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:35:09","2019-09-06","11:35:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","3","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:36:09","2019-09-06","11:36:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:36:09","2019-09-06","11:36:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","4","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:37:09","2019-09-06","11:37:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","5","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:37:09","2019-09-06","11:37:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","5","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:38:09","2019-09-06","11:38:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","6","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:38:09","2019-09-06","11:38:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","6","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:39:09","2019-09-06","11:39:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","7","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:39:09","2019-09-06","11:39:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","7","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:40:09","2019-09-06","11:40:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:40:09","2019-09-06","11:40:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","8","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:41:09","2019-09-06","11:41:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","9","","","","","","","","","","","","","","","","","","Stereotypic","Cribbing","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:41:09","2019-09-06","11:41:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","9","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:42:09","2019-09-06","11:42:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","10","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:42:09","2019-09-06","11:42:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","10","","","","","","","","","","","","","","","","","","Stereotypic","Cribbing","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:43:09","2019-09-06","11:43:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","11","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:43:09","2019-09-06","11:43:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","11","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:44:09","2019-09-06","11:44:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","12","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:44:09","2019-09-06","11:44:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","12","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:45:09","2019-09-06","11:45:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:45:09","2019-09-06","11:45:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:46:09","2019-09-06","11:46:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:46:09","2019-09-06","11:46:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:47:09","2019-09-06","11:47:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","15","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1323","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-06 11:32:09","2019-09-06 11:47:09","2019-09-06 11:47:09","2019-09-06","11:47:09","2019","9","11","Cleo,Presley","15.00","","600x600","","Interval","Presley","","15","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1384","Camels","Jeannette Schwab","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-18 08:01:45","2019-09-18 08:16:45","2019-09-18 08:02:45","2019-09-18","08:02:45","2019","9","8","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","1","Inactive","Alert","","","","","","","","","","","","","","Exploratory & Feeding","Object Manipulation","","","","","",""
