"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"1065","Guineafowl","Jeannette Schwab","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-11 11:54:30","2019-06-11 12:09:30","2019-06-11 12:06:30","2019-06-11","12:06:30","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","12","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1065","Guineafowl","Jeannette Schwab","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-11 11:54:30","2019-06-11 12:09:30","2019-06-11 12:06:30","2019-06-11","12:06:30","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","12","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1065","Guineafowl","Jeannette Schwab","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-11 11:54:30","2019-06-11 12:09:30","2019-06-11 12:07:30","2019-06-11","12:07:30","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1065","Guineafowl","Jeannette Schwab","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-11 11:54:30","2019-06-11 12:09:30","2019-06-11 12:07:30","2019-06-11","12:07:30","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","13","Inactive","Resting","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1065","Guineafowl","Jeannette Schwab","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-11 11:54:30","2019-06-11 12:09:30","2019-06-11 12:08:30","2019-06-11","12:08:30","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","14","Inactive","Resting","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1065","Guineafowl","Jeannette Schwab","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-11 11:54:30","2019-06-11 12:09:30","2019-06-11 12:08:30","2019-06-11","12:08:30","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","14","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"1065","Guineafowl","Jeannette Schwab","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-11 11:54:30","2019-06-11 12:09:30","2019-06-11 12:09:30","2019-06-11","12:09:30","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","15","Inactive","Alert","","","","","","","","","","Exploratory & Feeding","Object Manipulation","","","","","","","",""
"1065","Guineafowl","Jeannette Schwab","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-11 11:54:30","2019-06-11 12:09:30","2019-06-11 12:09:30","2019-06-11","12:09:30","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","15","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:46:33","2019-06-15","12:46:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","1","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:46:33","2019-06-15","12:46:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","1","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:47:33","2019-06-15","12:47:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","2","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:47:33","2019-06-15","12:47:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","2","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:48:33","2019-06-15","12:48:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","3","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:48:33","2019-06-15","12:48:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:49:33","2019-06-15","12:49:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","4","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:49:33","2019-06-15","12:49:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","4","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:50:33","2019-06-15","12:50:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","5","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:50:33","2019-06-15","12:50:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","5","","","","","","","","","","Maintenance","Body Fluffing","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:51:33","2019-06-15","12:51:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","6","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:51:33","2019-06-15","12:51:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","6","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:52:33","2019-06-15","12:52:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","7","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:52:33","2019-06-15","12:52:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","7","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:53:33","2019-06-15","12:53:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:53:33","2019-06-15","12:53:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:54:33","2019-06-15","12:54:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:54:33","2019-06-15","12:54:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:55:33","2019-06-15","12:55:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","10","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:55:33","2019-06-15","12:55:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","10","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:56:33","2019-06-15","12:56:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","11","","","","","","","","","","Maintenance","Body Fluffing","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:56:33","2019-06-15","12:56:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","11","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:57:33","2019-06-15","12:57:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","12","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:57:33","2019-06-15","12:57:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","12","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:58:33","2019-06-15","12:58:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:58:33","2019-06-15","12:58:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:59:33","2019-06-15","12:59:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","14","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 12:59:33","2019-06-15","12:59:33","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","14","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 13:00:33","2019-06-15","13:00:33","2019","6","13","Luke,Leia","15.00","","600x600","","Interval","Leia","15","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"818","Guineafowl","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 12:45:33","2019-06-15 13:00:33","2019-06-15 13:00:33","2019-06-15","13:00:33","2019","6","13","Luke,Leia","15.00","","600x600","","Interval","Luke","15","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:51:18","2019-06-19","08:51:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Leia","1","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:51:18","2019-06-19","08:51:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Luke","1","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:52:18","2019-06-19","08:52:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Leia","2","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:52:18","2019-06-19","08:52:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Luke","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:53:18","2019-06-19","08:53:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Leia","3","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:53:18","2019-06-19","08:53:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Luke","3","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:54:18","2019-06-19","08:54:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Leia","4","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:54:18","2019-06-19","08:54:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Luke","4","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:55:18","2019-06-19","08:55:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Leia","5","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:55:18","2019-06-19","08:55:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Luke","5","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:56:18","2019-06-19","08:56:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Leia","6","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:56:18","2019-06-19","08:56:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Luke","6","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:57:18","2019-06-19","08:57:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Leia","7","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:57:18","2019-06-19","08:57:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Luke","7","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:58:18","2019-06-19","08:58:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Leia","8","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"840","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 08:50:18","2019-06-19 09:05:18","2019-06-19 08:58:18","2019-06-19","08:58:18","2019","6","8","Luke,Leia","15.00","","600x600","","Interval","Luke","8","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
